3/24/2019,@gokultweets,"As long as Gandhi family is there, UPA will keep loosing. Rest of Cong leaders need to understand this. #LokSabhaElection2019 @rssurjewala",19,72,"Bengaluru, India",negative
3/24/2019,@sopreetha,Kamal Hassan not to contest elections #LokSabhaElection2019 #MNM #TamilNadu,22,183,"Coimbatore, Tamil Nadu",negative
3/24/2019,@sonam16sept,"Voting is not only our RIGHT , it’s our POWER. 🇮🇳 #VoteKar #LokSabhaElection2019",69,131,"New Delhi, India",negative
3/24/2019,@rajjvrma,Vote for Yourself! #VoteKar #Vote #democracy #india #indiandemocracy #largest #love #indian #democrates #votes #voting #elections #LokSabhaElection2019 #government #elect #vote&elect #betterment #firsttime #go&amp;vote,30,27,"Delhi, India",positive
3/24/2019,@kedar_sk,Do vote 🗳 to #BJP candidates or #bjpalliance candidates and give chance to @narendramodi again for our next PM. #LokSabhaElection2019 #VoteKar,82,36,"Nigdi,Pune ",negative
3/24/2019,@IndianChutney,"For all the deserving criticism to @BJP4India , let's remember what the alternative is- a broken alliance comprising Congress, Mamta and the Yadavs. MP and Rajasthan are already reeling. Think and vote! #LokSabhaElection2019",203,1292,Anywhere in India,negative
3/24/2019,@RakeshButkury,"Malkajgiri Cong candidate Revanth reddy says there is a urgent need to make Hyd as the second capital, One of the v.few seats Cong has hopes #Telangana #LokSabhaElection2019 @Paragbhandari1 @India_MH12",175,846,"Hyderabad, India",negative
3/24/2019,@vineetavarshney,After #SapnaChoudhary Congress should also take @DhinchakPooja as a member. They both have huge fan base in Delhi & Haryana. They can prove to be crucial in INC’s win! #Justsaying #LokSabhaElection2019,937,456,"Toronto, Ontario | New Delhi, India",negative
3/24/2019,@muralikrishanan,H.raja vs karthi chidambaram wat a biggest karumanthiram battle of earth 😷🤒 pity for sivaganga people 😢 both r worst 😪 any chance for new winner at least in this constituency ?? 😐🤐 #loksabhaelection2019,230,2156,,negative
3/24/2019,@mridz_11,"Stuck in traffic for hours now at Parson near Upper Ganga Canal, hope this blockage is sorted before elections Mr CM @myogiadityanath #BJPORCONGRESS #LokSabhaElection2019 #EveryVoteCounts",29,181,"New Delhi, India",negative
3/24/2019,@Vinayakgaikwad,"Some men thrash a man in his home in #Gurugram , a Kashmiri student is beaten in #Bengaluru , #SapnaChaudhary #SoniaGandhi ridiculed by a #BJP MLA. Will the question of ‘WHY’ be answered in this #Election ? Or will #LokSabhaElection2019 be filled with hate and communal politics?",6796,656,"New Delhi, India",negative
3/24/2019,@soumitraboseTOI,"Balu Dhanorkar, sitting Shiv Sena MLA from Bhadravati in Chandrapur district, has been allotted congress ticket against BJP heavyweight and minister for state home Hansraj Ahir in a last minute drama for Chandrapur parliamentary constituency. #LoksabhaElection2019",239,1191,"Nagpur, Maharashtra, India",negative
3/24/2019,@JanetDsoza,Congratulations #Veena k for #LokSabhaElection2019 nomination from #Bagalkot Best Wishes from @MahilaCongress and @KarnatakaPMC @DrPushpaAmarnat,1042,254,"Mumbai, India",positive
3/24/2019,@umarsherif95,The @INCTamilNadu @INCIndia announced @KartiPC as its candidate for the #Sivaganga constituency in the #LokSabhaElection2019,19,287,"Chennai, India",negative
3/24/2019,@Subh__,"The way David Warner performs wearing orange , I will not get surprised if BJP approaches him for upcoming loksabha elections #KKRvSRH #DavidWarner #LokSabhaElection2019 #IPL2019 #BJP #SRH #kkr #orangearmy",9,172,"Raipur, India",negative
3/24/2019,@BharaniVET,"INC names its candidate for Sivaganga- Karti Chidambaram. He Ll take on H Raja, a reprisal of the 2014 fixture. #LokSabhaElection2019",552,1126,"Chennai, India",negative
3/24/2019,@angie_tribecaa,UP will make the biggest dent in BJP’s seat count.. UP will make BJP and Modi Cry. Save my tweet. BJP will get <15 seats in UP. #LokSabhaElection2019,1852,410,Winterfell,negative
3/24/2019,@parijatmisra,The public discourse in these elections is already at the lowest and filthiest from the incumbents. But then aren't the incumbents scum of the earth. #LokSabhaElection2019 #ChowkidarChorHai,93,392,Delhi. India,negative
3/24/2019,@SparshNarware,"Gautam Gambhir @GautamGambhir has got busy in IPL commentary and other stuff that he forgot to complete some formalities for joining BJP @BJP4India. He is yet to add ""Chowkidar"" before his name. #Chowkidar #GautamGambhir #BJP #IPL2019 #IPL12 #IndiaElects #LokSabhaElection2019",55,96,"New Delhi, India",negative
3/24/2019,@AUOYI,"#AIMIM President & #Hyderabad MP Candidate Barrister Asaduddin #Owaisi Paidal Daura Today In Jahangirabad, Mohammed Nagar, Ghouse Nagar, Weaker Section Colony In #Bandlaguda, #Barkas &amp; Chandrayangutta Divisions Under #Chandrayangutta Constituency. #LokSabhaElection2019",5072,6,"Hyderabad, India",negative
3/24/2019,@Saurabhjr,#MulayamSingh missing from #SamajwadiParty’s star campaigners list. #ElectionsWithHT #LokSabhaElection2019 #UttarPradesh,1396,1237,Lucknow,negative
3/24/2019,@Saurabhjr,"Unlike #mayawati, #SamajvadiParty chief #AkhilesYadav to contest from #Azamgarh. Azam Khan from Rampur. #ElectionsWithHT #LokSabhaElection2019 #UttarPradesh",1396,1237,Lucknow,negative
3/24/2019,@yagya_018,"Amidst #Hindutva & #ram #hanuman debates we forgot that #urea prices are rising alarming high. With #Farmers suffering, a #nation like #india cannot progress owing the fact that it's still an agriculture based country. #LokSabhaElections2019 #LokSabhaElection2019",49,91,"Uttarakhand, India",negative
3/24/2019,@arnab1412,How is #Avishek 's wife now? (After being caught with 3kg Gold & > ₹60L) @AITCofficial @BJP4India @INCIndia @TajinderBagga @swapan55 @abpanandatv @sardanarohit @RubikaLiyaquat @ShivAroor @Zee24Ghanta @me_locket #LoksabhaElections2019 #LokSabhaElection2019 #loksabhapolls2019,228,758,,positive
3/24/2019,@yagya_018,"Our #PrimeMinister says that there is no problem of climate change. Actually, as we are ageing our body is not able to bear cold or heat hence,we feel that #climate is changing Now beat that. #LokSabhaElections2019 #LokSabhaElection2019 #RaGa #rahulgandhi #NarendraModi #modiji",49,91,"Uttarakhand, India",negative
3/24/2019,@anujajTOI,#@yadavakhilesh to contest #LokSabhaElection2019 from #Azamgarh. @timesofindia,1575,567,"Agra, West UP",negative
3/24/2019,@askullu,"Politics is the gentle art of getting votes from the poor and campaign funds from the rich, by promising to protect each from the other. - Oscar Ameringer #Election2019 #LokSabhaElection2019 #india",58,323,,positive
3/24/2019,@DrRakeshGoswami,"#LokSabhaElection2019 | Union minister and @BJP4India candidate from Jaipur Rural @Ra_THORe gets notice from district election officer for poll code violation, asked to file reply within 7 days. Notice issued on Friday. The complaint was received through c-vigil app",3805,493,"Jaipur, Rajasthan, India",negative
3/24/2019,@apnnewsindia,"#Congress releases 8th list; fields #DigvijayaSingh from Bhopal, #MaheshPathak from #Mathura #LokSabhaElection2019",17335,15,"A-009, SEC-68 , NOIDA",negative
3/24/2019,@ProfReghunath,"We’re 30 days away from Kerala’s polling day for #LokSabhaElection2019. Request & urge all BJP karyakarthas &amp; supporters - let us all work, do our bit each day, to ensure a great victory for us, and make @narendramodi PM again. Kerala is ready for the saffron tide! 👍🏻",1391,56,"Trivandrum, India",positive
3/24/2019,@Abunedal0,I will not vote for @narendramodi because I am concerned about the future of my child. #SundayThoughts #LokSabhaElection2019,49,51,Mohammadabad (mau),negative
3/24/2019,@abhudayparasar,BJP has clicked #Refresh button for tickets! Shanawaz Hussain not given seat! #JaiHind #BJP #IndiaElects #LokSabhaElections2019 #LokSabhaElection2019 #SmritiForAmethi,589,673,"Haridwar, India",positive
3/24/2019,@mrityunjaybose,"CM @Dev_Fadnavis, @ShivSena president @uddhavthackeray will seek blessings at Ambabai Mahalaxmi temple #Kolhapur #maharashtra before launching joint campaign of #BJPSena alliance @DeccanHerald #LokSabhaElection2019",2170,2888,"Mumbai,  India",negative
3/24/2019,@ajitsingh777,"""If you don’t vote, you lose the right to complain."" - George Carlin #LokSabhaElection2019",419,390,India,negative
3/24/2019,@arindamopto,All the best to @mimichakraborty & @nusratchirps for #LokSabhaElection2019 ...this is a new chapter for you guys.... Give the fullest...I'm always here to support you.,7,141,Kolkata,positive
3/24/2019,@SaiyedRaihan,It seems as the “go back to Pakistan” rhetoric is the last resort for our righteous chowkidars in response to an all inclusive development down south. #BhaagModiBhaag #ChowkidaarNahiJawabdarChahiye #BhaagRahulBhaag #ChowkidarChorHai #LokSabhaElection2019,11,120,"Raipur, India",negative
3/24/2019,@AdityaJha93,#ShatrughanSinha to be #Congress candidate from Patna Sahib #LokSabha seat. #LokSabhaElection2019,540,120,"New Delhi, India",negative
3/24/2019,@B_SanjayYadav,Congratulations @ArshadRizwan I am sure you will win #Bengaluru #Central #Parliament in #LokSabhaElection2019,439,335,"bangalore ,india",positive
3/24/2019,@kanan_gupta3725,"Jb apni paramparik seat harne ka dar ho, to ye dar acha hai! Jb vanshvaad ka khel khtm hone pr ho, to veh loktantar acha hai! #BhaagRahulBhaag @smritiirani all the very best for #LoksabhaElection2019 and may you create history by defeating this #naamdar #MainBhiChowkidar",13,36,"Punjab, India",positive
3/24/2019,@MSKiranPrakash,#Congress @AICCMedia First list out for Karnataka. Rizwan Arshad in Bangalore Central and Mithun Rai in Dakshina Kannada. Both good choices. Suprise..surprise Shamanur Shivashankarappa in Davanagere. #ParliamentaryElection2019 #LokSabhaElection2019,543,216,"Bengaluru, Karnataka",negative
3/23/2019,@ImJK86,"👉 ""@INCIndia can ensure the victory of even a ""#broom"" from #Wayanad"" : Ajay Tharayil ( Senior congress leader) 😭 @RahulGandhi decided to contest #LokSabhaElection2019 from wayanad : News Is it a #confession or pursuit for #SafeZone ??? #BhaagRahulBhaag #SmritiForAmethi",149,409,kuwait,negative
3/23/2019,@BManths,"#LoksabhaElection2019 BJP is like Grill or Tandoori Chicken- full package😎😇 Milawat is like single leg piece only..🍗 Rest are like kheema😂😜 How much ever u search, u will not find what part u r eating! Only option is to ask: ""NIKHIL, YELLIDIYAPPA?"" @BJPKarnataka",7,63,India,negative
3/23/2019,@ck_pradee,Sivakanga Congress candidate likely to announce in midnight as usual.. #Congress #LokSabhaElections2019 #loksabhaelection2019 #ElectionsWithPT,169,1052,"Chennai, India",negative
3/23/2019,@karthikkakoor,"No #BJP candidate from #Mandya. Will support independent candidate Sumalatha Ambreesh. Will this cause issues to Nikhil Kumarswamy, son of @hd_kumaraswamy, who also contests from Mandya seat. #LokSabhaElections2019 #LokSabhaElection2019",420,1329,,negative
3/23/2019,@BANGLARMAATI,Mindless harsh 'Horn' blowing by #Kolkata Bus drivers synonyms with Rs80/month 'Kanyashree' rants of #MamataBanerjee ..both going on and on ..#Bengal needs respite.. #LokSabhaElections2019 #LokSabhaElection2019,194,0,"Raheja  Vihar, Powai, Mumbai",negative
3/23/2019,@yagya_018,From @ttindia to @thecaravanindia to @the_hindu all leading newspapers have already rubbished #ModiGovt is this how he is making #India proud? #LokSabhaElections2019 #LokSabhaElection2019 #journalist #journalism #journalists,49,91,"Uttarakhand, India",positive
3/23/2019,@asianewsteam,Legendary Indian Politician Himanta Biswa Sarma @himantabiswa took a dig at Badruddin Ajmal @BadruddinAjmal by saying that the Ajmals existence in state politics will be wiped out. #Assam #LoksabhaElection2019,3844,2945,"Bangkok, Thailand",positive
3/23/2019,@Krishna_MurthyV,Congratulations n Best wishes to @BBMP_CORPORATOR on getting BJP MP ticket for Kolar Constituency in upcoming #LokSabhaElection2019 Wish Muniswamy ji to have great success like his political guru @bjparvind ji 💐 #PhirEkBaarModiSarkaar,196,368,"Kodathi, Bangalore",positive
3/23/2019,@akshatkumar87,All the best @rsprasad ji for upcoming #LokSabhaElection2019 from #patna,199,289,New York,negative
3/23/2019,@raykasturi,#JustHeard #Elections2019 #LokSabhaElection2019 BJD in #Odisha might not pit new faces in place of sitting MPs or MLAs in the face of growing resentment among party cadres after declaration of candidates in first list. Let’s wait & watch!,2086,487,Bhubaneswar,negative
3/23/2019,@praarabdha,Big blunder from @BJP4Karnataka by not find a candidate in #mandya. It's equivalent of supporting Congress there. #LokSabhaElection2019,7,12,,negative
3/23/2019,@shankvasudev,#LokSabhaElection2019 and #rcb vs #csk have one similarities - both are on sided match 🤔,195,274,"Bengaluru, India",negative
3/23/2019,@Aryadineshk,"For Rahul, Wayanad is a good decision, geographically. He could easily influence TN, KTK, KL than contesting from any other south states. One of the wisest strategies. Also demographically as it’s one of Kerala’s underdeveloped, tribal districts. #LokSabhaElection2019",403,376,"Trivandrum, Kerala",negative
3/23/2019,@gargeys,Who will win from #Nagpur #LokSabhaElection2019 #NitinGadkari #NanaPatole #BJP #Congress,238,232,India,positive
3/23/2019,@ayaankartik1807,Latest opinion poll by IndiaTv says that NDA is expected to win 285 seats and UPA is expected to win around 125. Nearly every poll by all channels is indicating at a NDA victory. Still voters choice is the final choice and any result can come . #LokSabhaElection2019 @indiatvnews,14,134,"New Delhi, India",positive
3/23/2019,@SatishShekar,What should be my criteria to vote? While in #IPL2019 my choice is clear and it’s #RCB and has nothing to do with #DhoniVsKohli or anyone else!!! How can I #PlayBold in #LokSabhaElection2019?,2312,997,"Bengaluru, India",negative
3/23/2019,@rrao74,"Nonsense guy @ShashiTharoor challenges @narendramodi to contest from south of India. I want to tell @narendramodi sir pls contest from Bangalore south, everyone there will ensure you win with huge margin #LokSabhaElection2019",329,210,India,negative
3/23/2019,@news24tvchannel,Former IAS topper-turned-politician Shah Faesal on Saturday said that his party won’t contest the upcoming Lok Sabha elections. @asifsuhaf #LokSabhaElection2019,92211,127,Noida,negative
3/23/2019,@sarjoon_j,"Yes it’s official, @RahulGandhi to contest from wayanad🔥👌 #LokSabhaElection2019 #kerala #congress",73,377,"Kalpetta, India",negative
3/23/2019,@asheesh83785084,If archana ji get the ticket from congress i m sure she will win👍. #DrArchanaSharma #LokSabhaElection2019 @ashokgehlot51 @RahulGandhi @avinashpandeinc @Somarchana,23,68,,negative
3/23/2019,@jay9822in,"दिल्ली स्पेशल:- Delhi is a funny place where a CM who has ""67"" seats is Begging to a party for alliance which has ""0"" seats..and more funnier part is, party with ""0"" seats is reject that offer 😂😂😂😋😋😋😋😂😂😂 Too much fun #LokSabhaElections2019 #LokSabhaElection2019",3530,2912,"Maharashtra, India",negative
3/23/2019,@asuchil2f,Dear @siddaramaiah #Congress again betrayed #Muslims of Dakshina Kannada by denying #LokSabhaElection2019 ticket. The ratio of Bunts/Muslims/Billava is almost equal. Again Congress neglected and suppressed political empowerment of #Muslims.,523,1611,"Mangalore, Karnataka- India",negative
3/23/2019,@NewsHtn,"AAP MP Sanjay Singh after Arvind Kejriwal's rally cancelled in Delhi: It's not possible to have neutral elections under the nose of the Delhi Police. Today, police cancelled the CM's rally, whereas Dr Harshvardhan (of BJP) had held a rally on March 4 #LokSabhaElection2019",16075,63,,negative
3/23/2019,@ErRaviAnand1,"#MadhyaPradesh CM @OfficeOfKNath has announced that state's #former #CM and senior @INCIndia leader @digvijaya_28 who had largely been behind the scenes in the past few years, will fight the #LokSabhaElection2019 from #Bhopal.",133,66,New Delhi,negative
3/23/2019,@imsms80,Has the @BJP4India forgotten their loyal #Bhakt & #Chowkidar @SirPareshRawal ? All that hate &amp; venom spewed for nothing. Too bad.... #LokSabhaElections2019 #LokSabhaElection2019 #ElectionDay,87,566,"Lucknow, India",negative
3/23/2019,@rmtiwari99,#LokSabhaElection2019 - story of fall of many parties👇 Congress under @RahulGandhi - Not being able to field candidates in full India SP under @yadavakhilesh - Not being able to field candidates in full UP BSP under @Mayawati - Not being able to field candidates in full UP,3113,5000,,negative
3/23/2019,@anilngp,#LokSabhaElection2019 : situation in Maharashtra is worsening as their is very few to contest on their party ( cong /ncp) ticket. It means #bjp is much more popular than expected. @Dev_Fadnavis . @nitin_gadkari,28,196,Nagpur,negative
3/23/2019,@SrArvindKumar,Congratulation to our loving Union Minister (Law Minister) Shri @rsprasad for getting nominated as the @BJP4India candidate from Patna . I wish Shri Ravi Shankar Prasad all the very best for the upcoming #LokSabhaElection2019 I will wish that BJP comes to power in 2019,96,38,"Mumbai, Maharashtra;  India",positive
3/23/2019,@Aryadineshk,Don’t think Cong. move as a cowardly act. Rather the decision will hit hard on CPIM. #LokSabhaElection2019,403,376,"Trivandrum, Kerala",negative
3/23/2019,@RohaanKPatel,#ShatrughanSinha to become secular in next few days ! #LokSabhaElection2019,408,1399,"Mumbai, India",negative
3/23/2019,@Tanwardinesh143,"Dear @RahulGandhi & @BhupinderSHooda ji, pls allow @karandalal001 #JAT 2 contest in #LokSabhaElection2019 from #faridabad as he is d only strong candidate in @INCIndia @INCHaryana who can win and gift it to you even if you can see the arithmetics.@jatsamajindia @DeependerSHooda",147,420,"Faridabad, India",positive
3/23/2019,@sammridh,Congratulations @rsprasad ! 😊 #LokSabhaElection2019,376,702,"Mumbai, India",positive
3/23/2019,@ShayamS23100489,Best wishes and congratulations @sambitswaraj ji for victory #LoksabhaElection2019 @narendramodi @BJPLive @BJP4UP @rajnathsingh @SushmaSwaraj @AmitShah,3,93,,positive
3/23/2019,@I_am_yogee,"In social media people are voting for @NaamTamilarOrg and @maiamofficial. But, when it comes to actual election nobody goes out to their hometown and vote. Right know? #election2019 #LokSabhaElection2019 #tamilnadu #election",31,174,"Bengaluru South, India",negative
3/23/2019,@srinidhiacharya,BJP finally says KHAMOSHH... Shatrughan Sinha Patna Sahib #LokSabhaElections2019 #LokSabhaElection2019,107,237,"Karnataka, India",negative
3/23/2019,@iAmolChavan,Sometimes we do answer like our govt while working on project. Ex: This happens bcz of previous developer did not work properly.🙃 🤣 #LokSabhaElection2019,209,204,localhost,negative
3/23/2019,@SONUPINKOO,"On this 23rd March (Pakistan Day), I Urge all Indians to #DerecognizePakistan Henceforth, Let's use #TerroristsOccupiedIndia #TOI for Pakistan in our discussions, as we use POK for Pakistan occupied Kashmir. RAM RAM.#LokSabhaElection2019 #IndiaElects #CongTerrorSamjhauta #BJP",13,134,"Bhopal, India",negative
3/23/2019,@khosla_nishant,Wishing you a very happy birthday @smritiirani ji & all the very best for upcoming #LokSabhaElection2019 🙏,843,788,India,positive
3/23/2019,@primenewstime1,"Smriti Irani or Rahul Gandhi ,who do you think will win #Amethi seat ? #LokSabhaPolls2019 #LokSabhaElection2019 @BJP4India @smritiirani @RahulGandhi",77,381,"Sydney, New South Wales",positive
3/23/2019,@SaikiaPranjit,Minister @pallablochandas will contest from #Tezpur in @BJP4India ticket. #Nagaon undecided till now. #LokSabhaElection2019,5986,87,"Guwahati, Assam, India",negative
3/23/2019,@LawBatra,#LKAdvani perhaps opted out himself from #LokSabhaElection2019 or even if he didn't get LS ticket at the age of 91 is no big deal. Honour of a patriarch isn't lost by mere LS ticket. It's BJP's thought through internal matter. It shouldn't bother third parties.,3317,710,"New Delhi, India",negative
3/23/2019,@DilipKBose,Congratulations @sambitswaraj and wishing you all the best to win #puri #PuriJagannadh Lok Sabha constituency. #LokSabhaElections2019 #LokSabhaElection2019 #LokSabhaElections #LokSabhaPolls2019,157,1190,Mumbai,positive
3/22/2019,@swetashishodia,"What’s her educational qualification, what are her professional achievements, does she have a doctorate? I mean why? Just because she is popular she gets to become a minister! Kya hoga is desh ka. #facepalm #Election2019 #LokSabhaElection2019 #LokSabhaElections #SapnaChaudhary",29,86,"New Delhi, India",positive
3/22/2019,@aginner_,"This #LokSabhaElection2019, Con-Party will be officially declared as an outfit of 'Traitors’. From double digit seats in LS, it’ll decent to single digit",387,446,,positive
3/22/2019,@aginner_,"Pappu took anti-Modi, anti-India stand as agencies have zeroed in on him and his family. It was impulsive, but his entire party parroted his line. Now the GOP will face doom in #LokSabhaElection2019",387,446,,negative
3/22/2019,@VitGmail,Telling note ban and fuel price hike will create more angry for people against BJP #LokSabhaElection2019 #DMKAlliance,96,360,"Chennai, India",negative
3/22/2019,@saswatsays,"What a wonderful decision by @BJP4India to field @smritiirani against @RahulGandhi yet again at Amethi. I feel that the 1 lakh vote difference in 2014 will be significantly reduced in 2019. May the brave, truthful and hardworking leader Triumph. #LokSabhaElection2019",1255,2090,,positive
3/22/2019,@anujajTOI,#LokSabhaElection2019 :#BJP president @myogiadityanath to address a public rally in #Mathura on #Monday (March 25). @timesofindia,1575,567,"Agra, West UP",negative
3/22/2019,@anujajTOI,#LokSabhaElection2019 :#BJP president @AmitShah to address a public rally in #Agra on #Sunday (March 24). @timesofindia,1575,567,"Agra, West UP",negative
3/22/2019,@Surya_congress,My own opinion in Andhra Lok sabha election seat sharing... TDP 12 YCP 11 BJP 01 OTH 01 #Opinion #LokSabhaElection2019,53,1010,"Hyderabad, India",negative
3/22/2019,@chiragfultariya,"What a brainstorming session/meeting it was!!! Today, learned how to ignite minds. Thank u 4 considering each of the valid suggestions from Sector officers @sdmwadhwan Sir. #62_wadhwan #Surendranagar #loksabhaelection2019 @CollectorSRN @PankajValvai",257,95,"Surendranagar, Gujarat",positive
3/22/2019,@Alimohammed197,"Meet Nihal Chand, the BJP candidate for the #LokSabhaElection2019 from Rajasthan, he is an alleged rapist. #JantaMaafNahiKaregi",100,343,USA,negative
3/22/2019,@JDS75950884,"For any Bhakt uttering these words NIKIL YELLIDYAPPA Only answer SHOBHA YEDYURAPPA #GoodByeModi #YeddyDiaries #JDS #LokSabhaElection2019 #KarnatakaPolitics #NaMo - #NamageMosa,",19,55,,negative
3/22/2019,@KumarSuvrath,"My best wishes to @ShobhaBJP , @nalinkateel , @DVSBJP and all BJP Candidate from Karnataka request all my friends to support and vote for them in #LokSabhaElection2019",282,615,"Karnataka, India",positive
3/22/2019,@rmulko,".@TwitterIndia is also launching a special election emoji, aimed at encouraging healthy participation in election-related discussions, and encouraging more people to go out and vote. #LokSabhaElection2019",1701,207,"Lucknow, India",positive
3/22/2019,@rmulko,.@TwitterIndia welcomes the Election Commission of India’s SVEEP (Systematic Voters' Education and Electoral Participation Program) (@ECISVEEP) onboard the platform. #LokSabhaElection2019,1701,207,"Lucknow, India",negative
3/22/2019,@RamMergu,Why is it the top opposition party leaders not contesting the lok Sabha polls? #LokSabhaElection2019 ?,63,230,,negative
3/22/2019,@kchari2,"#loksabhaelection2019 When Child born, nobody knows about Religion/Caste. Doctors/Hospital Workers/ Friends support born Children unitedly. After grown, poison is fed to learn about Caste/ Religion/Status etc. When Nature punish Human, all unite to save themselves Why not now?",167,19,Newdelhi,negative
3/22/2019,@Fan97Swamy,#LokSabhaElection2019 The voters considering voting for the “#Mahaghatbandan” should know that Morarji Desai led a coalition which had nothing in common except hatred for Indira Gandhi’s Emergency atrocities. That government lasted only 2 years and 126 days.,7,49,,negative
3/22/2019,@Maheshkotian6,Who do you vote in Mangalore? #Mangalore #Tulunad #Elections2019 #LokSabhaElection2019 @nalinkateel @BJP4Karnataka @BJP4India @INCIndia @INCKarnataka,622,183,"Bengaluru, India",negative
3/22/2019,@kchari2,#loksabhaelection2019 VOTE is God now. Politicians promote Terror. Even Administration/ Legal/ Forces need to support them to enjoy power/ benefits/ 272 MP s elect 55 Ministers. 55 Ministers support 4 Ministers to decide Indian fate without brains. VOTE save India.Alert now,167,19,Newdelhi,positive
3/22/2019,@dassnikhil,#electioncomission shld upload the details of Assets of All The #LOKSABHA CANDIDATES ASAP Lets see #chawkidar has amassed property n #finances 2.) How Many #Loan Applications have been filed by Netas In #LokSabhaElection2019,958,4202,,negative
3/22/2019,@Shishirjgd,Congratulations @nitin_gadkari ji. He completed whole work whatever promised by him and his government with good quality and in promised time. #TransformingNagpur #LokSabhaElection2019 #BJPFirstList #NewIndia #developingindia #civilengineering,71,459,India,positive
3/22/2019,@apsinghvisen,One has @sampitroda ji as a advisor and the other has Prof. #RamGopalYadav to advice him. Just think before you Vote. #JantaMaafNahiKaregi #LokSabhaElection2019 #NewIndia,435,407,"JNU, New Delhi",negative
3/22/2019,@puru_sethi,"I think @RahulGandhi deserves a better mentor... @rssurjewala has already screwed Rahul’s #LokSabhaElection2019 ...exactly what @digvijaya_28 did to @INCIndia during 2014 campaign.... Surjewala ji, Rahul Ji, needs concrete/ logical poll issues...you have completely messed it up!!",137,267,,negative
3/22/2019,@AUOYI,#AIMIM President & #Hyderabad MP Candidate Barrister Asaduddin #Owaisi Paidal Daura Today In #RiuasathNagar &amp; #LalitaBagh Divisions Under #Chandrayangutta Constituency. #Vote4Kite #April11AsadOwaisiDobarah #LokSabhaElection2019,5072,6,"Hyderabad, India",negative
3/22/2019,@priya_lakkol,"#Congress doesn’t need a opponent like #BJP it’s senseless, trash talking leaders are enough to lose the #LokSabhaElection2019 🤣🤣",734,476,"Mumbai, India",negative
3/22/2019,@Saurabhjr,#BJP gets an opener in #Delhi : #gautamgambhir joins saffron party. #LokSabhaElection2019 #ElectionwithHT,1396,1237,Lucknow,negative
3/22/2019,@stevereports,"கிரிக்கெட் வீரர் கவுதம் காம்பீர் பாஜகவில் இணைந்தார் 😀 An Eminent personality will join BJP today (Friday) 22 March, 12 Noon at BJP HQ, 6A Deendayal Upadhyay Marg, New Delhi. #gautamgambhir #LokSabhaPolls2019 #LokSabhaElection2019 #BJP",3411,913,"Chennai, India",positive
3/22/2019,@Faizanjjshaikh,Cricketer @GautamGambhir joins @BJP4India #LokSabhaElection2019,120,1072,Mumbai,negative
3/22/2019,@rasikv,Politically brainless Sam Pitroda appears from no where and creates an instant nail for Electoral Coffin of #RahulGandhi party! #Balakotstrike #LokSabhaElection2019,307,199,Melbourne,negative
3/22/2019,@ntr_appu,Worst footfalls for #Yajamana & #Natasarvabhowma almost closing it's entire Karnataka business. #LokSabhaElections2019 affecting huge to revenues. Yajamana till now 52 crore. Looks like it won't beat The villain collection. #LokSabhaElection2019,89,57,"Vijayapura, Karnataka, India",negative
3/22/2019,@NaamRaam,"A humble request to all the Educated Indian voters for the #LokSabhaElection2019, Please Vote for @BJP4India and @narendramodi only if you 'Really Want to' do not Vote on the lines of 'We Had No Choice'. Nobody wants your act of 'pity' which actually is foolishness. #IndiaVotes",358,76,"Hyderabad, India",positive
3/22/2019,@ImBagwan,"#LokSabhaElection2019 one thing @INCIndia should notice that though @NCPspeaks is in alliance, still internally they are in support of @BJP4India. Simply look at their candidates in Maharashtra against #bjp candidates, I’m talking in terms of to win #Lokasabhaelection2019",151,126,"Maharashtra, India",positive
3/22/2019,@AryanYashpal,"Only time Smt @dreamgirlhema spoke in the LS - when the price of water purifiers was affected by a certain decision of the Gov of India, the level of participation she had in the House, extremely sad that the @BJP4India has decided to field her again. #LokSabhaElection2019",769,2602,India,negative
3/22/2019,@nthiru28,Congratulations to Shri #Bachche_Gowda who got ticket from @BJP4Karnataka of #Chikballapur for coming #Loksabhaelection2019 💐💐🌹 @nrkbjp @arunbtgbd,198,776,"Bengaluru, India",positive
3/22/2019,@iiiushiii,"Suddenly liberals are thriving for Advani Ji to fight elections. And if he’d have contested it, the same lot would have written articles about how people of certain age should take retirement from politics. (चौकिदार चोरों से जो ना करवा दे।) #LokSabhaElection2019 #BJPFirstList",1070,126,"Lucknow, India",positive
3/22/2019,@malharpandey999,"This my thread on how i understood GST. @muglikar_ saahab ! Chuka astil tar maaf kara !!(Forgive me if there are any mistakes) and Please let me know,where i have done mistake !! #LokSabhaElection2019 #GST #NamoAgain #BestQuotesOfModi",265,836,"Pune, भारत",negative
3/22/2019,@ChaiMIRROR,"Former Congress corporator @chheda_pravin to rejoin @BJP4India today. More trouble for MP @KiritSomaiya frm Mumbai North East. Seems plan is set to drop him, Chheda will contest assembly polls, Minister Prakash Mehta Lok Sabha @MumbaiMirror #LokSabhaElection2019",1667,357,Mumbai,negative
3/22/2019,@kalyugyaar,I don't think there will be even an one percent swing on election voting pattern due to Twitter rant by @BJP4India or @INCIndia ! This is becoming just a platform to vent out ones anger and frustration! #LokSabhaElections2019 #LokSabhaElection2019 #LokSabhaElection #2019Elections,50,224,,negative
